1.708999999999999986e+01
2.433999999999999986e+01
3.504999999999999716e+01
5.152000000000000313e+01
7.804999999999999716e+01
1.247300000000000040e+02
2.184600000000000080e+02
4.515199999999999818e+02
1.375690000000000055e+03
